Date,TV_Spend,Radio_Spend,Print_Spend,Search_Spend,Social_Media_Spend,Display_Ads_Spend,Email_Marketing_Spend,Influencer_Marketing_Spend,Promotion_Spend,Average_Price,Website_Traffic,New_Customers,Returning_Customers,Orders,Holiday,Season,Competitor_Index,Economic_Index,Revenue,Year,Month,Week,Quarter,WeekOfYear,Total_Marketing_Spend,Digital_Spend,Traditional_Spend,Digital_Spend_Share,Traditional_Spend_Share,TV_Spend_Share,Radio_Spend_Share,Print_Spend_Share,Search_Spend_Share,Social_Media_Spend_Share,Display_Ads_Spend_Share,Email_Marketing_Spend_Share,Influencer_Marketing_Spend_Share,Revenue_Growth_WoW,Marketing_Growth_WoW,Customer_Growth_WoW,Total_Customers,AOV,New_Customer_Share,Naive_ROAS
2025-09-22,537775.08,206412.59,105706.21,369538.87,389403.29,281273.7,58240.74,248022.78,115580.24,1326.98,115146.0,1707.0,2714.0,4421.0,1,Spring,92.44,100.75,5741364.66,2025,9,39,3,39,2196373.26,1346479.38,849893.8799999999,0.6130467004501776,0.3869532995498224,0.24484685267020598,0.09397883035600244,0.04812761652361403,0.16824957612168345,0.17729376745371594,0.12806279566525047,0.02651677702541325,0.11292378418411451,0.1472550941639883,0.4415308614059694,0.1546095586314964,4421.0,1298.6574666365077,0.38611173942546934,2.614020469362298
2025-09-29,765716.99,218153.41,88292.89,604859.49,536646.36,195766.69,59345.32,120297.24,93910.89,1311.98,115322.0,1588.0,2940.0,4528.0,1,Spring,95.45,99.89,5839812.63,2025,9,40,3,40,2589078.39,1516915.1,1072163.29,0.5858899853549818,0.4141100146450181,0.29574886297668257,0.08425909808007011,0.03410205358826544,0.23361961242123688,0.20727312161452166,0.07561250009120041,0.022921407180722712,0.04646334404730017,0.01714713762842579,0.17879708205881206,0.024202669079393724,4528.0,1289.711269876325,0.3507067137809187,2.255556514841561
2025-10-06,440927.23,50301.57,64217.17,318974.75,285931.79,174630.87,39866.17,198967.35,0.0,1360.23,83539.0,1481.0,2229.0,3710.0,0,Spring,98.65,104.52,5063013.59,2025,10,41,4,41,1573816.9,1018370.93,555445.97,0.6470707805971585,0.3529292194028416,0.28016424909403376,0.03196151343907922,0.040803456869728624,0.20267589577923584,0.18168046740380028,0.11096009326116653,0.025330881883400796,0.12642344226955501,-0.13301780197697888,-0.39213238730867483,-0.18065371024734977,3710.0,1364.693690026954,0.39919137466307275,3.217028353171198
2025-10-13,559656.4,122462.15,93645.44,397042.73,244110.25,243147.58,40992.25,218024.42,62951.64,1312.98,105027.0,1439.0,2484.0,3923.0,0,Spring,87.91,102.98,5220132.2,2025,10,42,4,42,1919081.22,1143317.23,775763.99,0.5957628150829385,0.4042371849170615,0.29162726109111736,0.0638129062614661,0.048797017564478073,0.20689209287348453,0.12720162516102368,0.12669999449007166,0.02136035180418263,0.11360875075417601,0.031032626558681775,0.2193802341301585,0.05741239892183292,3923.0,1330.648024471068,0.36681111394341065,2.72012051683774
2025-10-20,568480.94,47865.34,99783.97,269516.76,262146.89,208712.25,48566.13,169406.49,0.0,1341.94,90309.0,1492.0,2464.0,3956.0,0,Spring,88.93,101.37,5190764.0,2025,10,43,4,43,1674478.7699999998,958348.52,716130.2499999999,0.5723264678954396,0.4276735321045605,0.3394972514342478,0.02858521759580147,0.05959106307451125,0.16095561486276713,0.15655432287146887,0.12464311506320264,0.029003729918892912,0.10116968517910802,-0.005625949473080483,-0.1274581020599015,0.008411929645679272,3956.0,1312.1243680485338,0.37714863498483314,3.099928224231831
2025-10-27,314347.52,140939.54,74536.98,485392.62,418316.03,109482.45,42625.57,0.0,0.0,1344.04,127062.0,1339.0,2537.0,3876.0,0,Spring,89.12,105.0,5130556.39,2025,10,44,4,44,1585640.71,1055816.67,529824.04,0.6658612277935271,0.334138772206473,0.19824637322789224,0.08888491517097843,0.047007483807602286,0.30611765763758675,0.26381514258674654,0.06904619016750649,0.026882237401687298,0.0,-0.011598988125832821,-0.053054157264710966,-0.020222446916076886,3876.0,1323.672959236326,0.34545923632610936,3.2356361423137274
2025-11-03,438698.19,140486.31,94411.24,370038.04,358549.77,227976.55,46743.59,80415.71,0.0,1350.0,73930.0,1202.0,2294.0,3496.0,0,Spring,91.81,102.56,4875736.29,2025,11,45,4,45,1757319.4000000001,1083723.6600000001,673595.74,0.6166913425072301,0.38330865749276993,0.24964055481320013,0.07994352648698921,0.053724576192580586,0.21056959821874155,0.20403221520231324,0.12972971788736867,0.02659937060957729,0.045760440589229255,-0.0496671473091439,0.10827086421109877,-0.0980392156862745,3496.0,1394.6614101830664,0.3438215102974828,2.774530509365571
2025-11-10,801030.81,186671.37,108245.75,407927.5,281397.46,130053.24,42525.69,292107.21,56012.42,1356.93,85029.0,1264.0,2480.0,3744.0,0,Spring,91.04,101.16,5112711.54,2025,11,46,4,46,2249959.0300000003,1154011.0999999999,1095947.9300000002,0.5129031616189028,0.48709683838109713,0.3560201760651615,0.08296656406227983,0.04811009825365575,0.18130441246301268,0.12506781512372694,0.05780249251916378,0.018900650826517495,0.12982779068648195,0.04860296699926736,0.2803358512971519,0.07093821510297493,3744.0,1365.5746634615384,0.33760683760683763,2.2723576171073656
2025-11-17,431497.81,263054.67,149284.24,772454.68,402800.99,375313.42,56836.18,177891.45,90170.88,1368.44,106745.0,1620.0,2648.0,4268.0,1,Spring,96.81,106.33,5820878.82,2025,11,47,4,47,2629133.4400000004,1785296.7199999997,843836.72,0.6790437840994482,0.32095621590055157,0.1641216849001015,0.10005375383305,0.05678077716740006,0.2938058100238533,0.153206750129807,0.1427517577806929,0.021617837700927036,0.06766162846416802,0.13851109620786484,0.1685250286535218,0.1399572649572649,4268.0,1363.8422727272728,0.3795688847235239,2.213991397865298
2025-11-24,190725.07,208179.06,181584.61,696502.54,245381.81,349304.51,47913.31,47618.13,99616.44,1390.09,104855.0,1876.0,2478.0,4354.0,1,Spring,96.28,103.53,5959886.9,2025,11,48,4,48,1967209.04,1386720.3,580488.74,0.7049176126193483,0.29508238738065173,0.09695211140347343,0.10582457469796905,0.09230570127920924,0.35405619120172405,0.12473601178652574,0.17756349370984997,0.024355983032692853,0.024205932888555656,0.023880943805663968,-0.2517652356207528,0.02014995313964385,4354.0,1368.8302480477723,0.43086816720257237,3.0296154495101346
2025-12-01,192246.59,125074.82,129431.68,376890.39,364239.21,218212.76,32090.43,259044.64,0.0,1407.19,98532.0,1429.0,2679.0,4108.0,0,Winter,95.99,104.11,5677180.12,2025,12,49,4,49,1697230.52,1250477.4300000002,446753.09,0.7367752437070246,0.2632247562929755,0.11327075947231964,0.07369347800792553,0.07626051881273027,0.22206199190903073,0.2146079779427959,0.1285699010409028,0.018907525891061632,0.1526278469232335,-0.047434923639238846,-0.1372393652684719,-0.056499770326136844,4108.0,1381.98152872444,0.3478578383641675,3.344967023100669
2025-12-08,564627.72,170742.62,74492.33,359057.01,169077.3,213304.1,44478.17,176858.9,0.0,1385.67,115368.0,1477.0,2621.0,4098.0,0,Winter,96.27,105.33,5646351.49,2025,12,50,4,50,1772638.15,962775.4800000001,809862.6699999999,0.5431314225071824,0.4568685774928177,0.3185239582032013,0.09632119222978475,0.042023427059831704,0.20255516333099344,0.09538173371705895,0.12033143932956651,0.025091511203231186,0.09977157492633226,-0.0054302716046289445,0.04442981027703885,-0.0024342745861732906,4098.0,1377.8310126891167,0.3604197169350903,3.1852814913184626
2025-12-15,772647.97,171551.53,193084.46,521814.11,552803.18,261576.65,63964.22,347547.25,71627.45,1407.57,114657.0,1569.0,2886.0,4455.0,1,Winter,98.53,107.86,6197520.33,2025,12,51,4,51,2884989.37,1747705.41,1137283.96,0.6057926688305267,0.3942073311694732,0.2678165743120225,0.0594634877285527,0.06692726912889803,0.18087210837799378,0.19161359336308406,0.09066815036479665,0.022171388451251033,0.12046742827340122,0.09761504238199659,0.6275117231342451,0.08711566617862365,4455.0,1391.1381212121212,0.35218855218855216,2.14819520461526
2025-12-22,742468.47,206405.3,119387.35,624236.87,480165.9,340888.68,51952.93,271710.35,79507.55,1382.18,139618.0,1650.0,3053.0,4703.0,1,Winter,96.39,105.95,6492321.1,2025,12,52,4,52,2837215.8500000006,1768954.73,1068261.12,0.623482605315348,0.37651739468465184,0.26168910271666496,0.07274924112664884,0.04207905084133799,0.22001740544343845,0.16923841025348843,0.1201490115741458,0.018311236348126276,0.09576654169614904,0.04756753577281114,-0.01655934004359938,0.05566778900112235,4703.0,1380.4637678077822,0.3508398894322773,2.288271828172678
